,tax_year,Loss and nil (number),Loss and nil(amount),"1 - 10,000 (number)","1 - 10,000 (amount)","10,000 - 15,000 (number)","10,000 - 15,000 (amount)","15,000 - 20,000 (number)","15,000 - 20,000 (amount)","20,000 - 25,000 (number)","20,000 - 25,000 (amount)","25,000 - 30,000 (number)","25,000 - 30,000 (amount)","30,000 - 35,000 (number)","30,000 - 35,000 (amount)","35,000 - 40,000 (number)","35,000 - 40,000 (amount)","30,000 - 40,000 (number)","30,000 - 40,000 (amount)","40,000 - 45,000 (number)","40,000 - 45,000 (amount)","45,000 - 50,000 (number)","45,000 - 50,000 (amount)","40,000 - 50,000 (number)","40,000 - 50,000 (amount)","50,000 - 60,000 (number)","50,000 - 60,000 (amount)","60,000 - 70,000 (number)","60,000 - 70,000 (amount)","70,000 - 80,000 (number)","70,000 - 80,000 (amount)","80,000 - 90,000 (number)","80,000 - 90,000 (amount)","90,000 - 100,000 (number)","90,000 - 100,000 (amount)","50,000 - 100,000 (number)","50,000 - 100,000 (amount)","100,000 - 150,000 (number)","100,000 - 150,000 (amount)","150,000 - 250,000 (number)","150,000 - 250,000 (amount)","250,000 and over (number)","250,000 and over (amount)","50,000 and over (number)","50,000 and over(amount)",Grand Total (number),Grand total (amount),item
10,2004.0,8990.0,9128.0,240090.0,103065.0,196810.0,146949.0,226810.0,233780.0,206250.0,302181.0,218350.0,417974.0,220780.0,585151.0,213970.0,721095.0,434740.0,1306246.0,197790.0,661074.0,175330.0,570942.0,373120.0,1232016.0,292330.0,1178168.0,237250.0,1139721.0,181520.0,964662.0,125440.0,789652.0,92070.0,663764.0,928610.0,4735968.0,208920.0,2432178.0,103890.0,2334641.0,79830.0,7325058.0,1321260.0,16827845.0,3226420.0,20579182.0,Taxable amount of dividends
11,2004.0,18790.0,35088.0,854960.0,692688.0,635410.0,794073.0,704420.0,1138351.0,540820.0,1035636.0,489650.0,1009056.0,459230.0,928123.0,421490.0,883330.0,880710.0,1811453.0,377230.0,772616.0,314350.0,632848.0,691580.0,1405464.0,502680.0,1129963.0,374020.0,850082.0,275860.0,723635.0,175350.0,496060.0,121760.0,410369.0,1449670.0,3610109.0,256570.0,1173245.0,123450.0,950831.0,96170.0,2314915.0,1925860.0,8049100.0,6742200.0,15970909.0,Investment income
12,2004.0,620.0,3490.0,51200.0,90683.0,125300.0,277183.0,230730.0,632790.0,198980.0,860817.0,177040.0,972830.0,143010.0,934157.0,115080.0,882312.0,258080.0,1816468.0,92300.0,773587.0,68500.0,626794.0,160800.0,1400381.0,100990.0,1153062.0,62070.0,854250.0,37180.0,596305.0,21120.0,405951.0,13180.0,294582.0,234540.0,3304149.0,29500.0,741325.0,14870.0,566132.0,9700.0,569875.0,288610.0,5181481.0,1491340.0,11236123.0,Annuity income
13,2004.0,14230.0,-102752.0,113200.0,130030.0,82190.0,137274.0,101940.0,170751.0,95550.0,155934.0,88900.0,163310.0,90220.0,163730.0,78120.0,125098.0,168330.0,288828.0,74320.0,133558.0,65820.0,102194.0,140150.0,235752.0,105240.0,198789.0,81300.0,184486.0,56150.0,150044.0,39060.0,132218.0,25610.0,101520.0,307350.0,767057.0,54910.0,303598.0,25640.0,303465.0,19870.0,760481.0,407770.0,2134602.0,1212250.0,3313729.0,Net rental income
14,2004.0,7420.0,26963.0,176200.0,153159.0,118510.0,138727.0,127770.0,196367.0,123190.0,233783.0,125850.0,268673.0,116360.0,262913.0,114680.0,255121.0,231040.0,518034.0,107720.0,275567.0,94140.0,274926.0,201860.0,550493.0,163300.0,553114.0,132960.0,532316.0,102860.0,466085.0,75500.0,433365.0,55770.0,371372.0,530390.0,2356252.0,131550.0,1328466.0,69160.0,1658210.0,59150.0,5614565.0,790240.0,10957492.0,1902080.0,13043689.0,Taxable capital gains
15,2004.0,4890.0,15765.0,145120.0,331909.0,104150.0,329131.0,119790.0,442670.0,120150.0,453824.0,130570.0,520741.0,143070.0,572972.0,135120.0,543002.0,278190.0,1115974.0,123900.0,528475.0,112810.0,548038.0,236710.0,1076512.0,165750.0,828152.0,114360.0,624779.0,76130.0,477434.0,43570.0,349209.0,27220.0,229485.0,427030.0,2509059.0,45650.0,600433.0,14060.0,329233.0,5250.0,340829.0,491990.0,3779554.0,1631550.0,8066079.0,RRSP income
16,2004.0,55190.0,-715717.0,371950.0,1301675.0,219570.0,1576262.0,185150.0,1657703.0,144530.0,1485127.0,116830.0,1271022.0,102940.0,1273797.0,89860.0,1177528.0,192800.0,2451325.0,77440.0,960826.0,59270.0,793084.0,136710.0,1753910.0,90970.0,1391656.0,63450.0,1012186.0,44530.0,774459.0,26610.0,591360.0,18050.0,465917.0,243610.0,4235578.0,39140.0,1234068.0,16380.0,903929.0,10840.0,1206020.0,309970.0,7579595.0,1732700.0,18360901.0,Net business income
17,2004.0,3890.0,-28543.0,36660.0,130453.0,21940.0,149410.0,20560.0,190804.0,19050.0,203270.0,17530.0,219034.0,15560.0,211657.0,14180.0,205451.0,29740.0,417108.0,13420.0,214315.0,13710.0,222173.0,27130.0,436488.0,21850.0,439992.0,19480.0,478623.0,17280.0,547125.0,13760.0,516171.0,11240.0,548314.0,83610.0,2530225.0,34850.0,2450037.0,31740.0,4471276.0,27630.0,9038073.0,177840.0,18489612.0,354340.0,20207635.0,Net professional income
18,2004.0,2440.0,-9036.0,25570.0,67977.0,13200.0,68373.0,10230.0,78172.0,12100.0,108932.0,8830.0,106339.0,8240.0,96705.0,7980.0,96781.0,16220.0,193487.0,6420.0,124215.0,4620.0,81811.0,11050.0,206026.0,8590.0,225270.0,6620.0,196515.0,5060.0,181090.0,3630.0,167350.0,2810.0,169320.0,26690.0,939545.0,5940.0,411136.0,2820.0,296042.0,1290.0,247164.0,36740.0,1893887.0,136380.0,2714157.0,Net commission income
19,2004.0,15750.0,-354368.0,67500.0,-14560.0,48310.0,38681.0,38340.0,59446.0,31240.0,88771.0,26900.0,92289.0,25880.0,140029.0,21560.0,88676.0,47440.0,228705.0,19170.0,39584.0,16660.0,81470.0,35830.0,121054.0,23620.0,111564.0,17710.0,74660.0,12420.0,57959.0,7670.0,45437.0,5270.0,31602.0,66700.0,321222.0,10700.0,121756.0,5400.0,158178.0,3650.0,104002.0,86450.0,705159.0,397750.0,965178.0,Net farming income
20,2004.0,640.0,-7193.0,2940.0,-948.0,4440.0,11743.0,4560.0,22415.0,4470.0,27900.0,3720.0,37590.0,3360.0,45417.0,3100.0,62242.0,6460.0,107659.0,1590.0,34251.0,1390.0,38220.0,2980.0,72472.0,2150.0,55476.0,1090.0,35137.0,820.0,33749.0,510.0,19159.0,310.0,18941.0,4880.0,162463.0,560.0,38726.0,160.0,8325.0,80.0,20582.0,5680.0,230095.0,35900.0,501732.0,Net fishing income
21,2004.0,2560.0,11662.0,968840.0,4935840.0,1061780.0,6483642.0,725340.0,2946478.0,200840.0,1042845.0,121760.0,750944.0,92270.0,604439.0,69490.0,503357.0,161770.0,1107796.0,48160.0,361566.0,35820.0,250260.0,83980.0,611826.0,49820.0,353511.0,26860.0,203965.0,17050.0,116576.0,9030.0,81849.0,4700.0,40799.0,107450.0,796700.0,6410.0,103364.0,1610.0,39462.0,620.0,19254.0,116090.0,958780.0,3442960.0,18849813.0,Tax-exempt income
22,2004.0,13480.0,-30371.0,522990.0,995628.0,306050.0,878006.0,267870.0,792732.0,242200.0,796108.0,224680.0,723071.0,212800.0,669714.0,191050.0,654015.0,403850.0,1323729.0,167700.0,549707.0,150650.0,551234.0,318350.0,1100940.0,234960.0,891197.0,182850.0,775391.0,134370.0,630664.0,89270.0,500781.0,62700.0,451708.0,704150.0,3249742.0,145380.0,1511357.0,77440.0,1516276.0,61850.0,2393252.0,988820.0,8670627.0,3288300.0,15250469.0,Other income
23,2004.0,83930.0,-948586.0,4446770.0,24354154.0,2765680.0,34655240.0,2304060.0,39942622.0,1767270.0,39631812.0,1601630.0,44027416.0,1509720.0,48974371.0,1339660.0,50165352.0,2849380.0,99139723.0,1143560.0,48498071.0,950210.0,45055516.0,2093770.0,93553587.0,1442310.0,78884470.0,1033990.0,66911213.0,708710.0,52865331.0,427380.0,36138685.0,277270.0,26230653.0,3889650.0,261030351.0,520570.0,61692005.0,203430.0,38182860.0,124380.0,72802646.0,4738020.0,433707861.0,22650520.0,808063829.0,Total income assessed
24,2004.0,4660.0,6841.0,65700.0,18168.0,74560.0,31551.0,121240.0,66876.0,179290.0,127840.0,258710.0,246700.0,352540.0,421992.0,382800.0,576806.0,735330.0,998798.0,378750.0,674622.0,353430.0,736260.0,732180.0,1410882.0,595320.0,1524106.0,479390.0,1526685.0,339510.0,1337268.0,187400.0,765070.0,109540.0,475235.0,1711150.0,5628365.0,171480.0,819979.0,41690.0,253917.0,14650.0,117992.0,1938970.0,6820253.0,4110640.0,9727907.0,RPP contributions
25,2004.0,4420.0,11413.0,89760.0,197514.0,164300.0,332530.0,254620.0,451668.0,336910.0,688549.0,409790.0,909312.0,491920.0,1252218.0,530880.0,1480802.0,1022800.0,2733020.0,508390.0,1673967.0,464420.0,1685605.0,972810.0,3359572.0,752160.0,3213737.0,597050.0,2980864.0,436250.0,2524411.0,282350.0,1984279.0,192570.0,1622621.0,2260380.0,12325913.0,363930.0,3859567.0,144140.0,2100151.0,89340.0,1497871.0,2857790.0,19783502.0,6113200.0,28467080.0,RRSP contributions
26,2004.0,7590.0,2600.0,361140.0,43487.0,258300.0,45039.0,280880.0,63304.0,328290.0,91095.0,384850.0,132745.0,447460.0,190346.0,450110.0,224103.0,897570.0,414449.0,427820.0,237911.0,378020.0,236676.0,805840.0,474587.0,631030.0,462003.0,497260.0,412584.0,345740.0,308969.0,185760.0,162918.0,104480.0,90292.0,1764270.0,1436767.0,155730.0,130336.0,36800.0,31007.0,14530.0,12073.0,1971330.0,1610183.0,5295780.0,2877489.0,Union and professional dues
27,2004.0,780.0,1102.0,100280.0,131406.0,94120.0,183542.0,110790.0,246042.0,116160.0,298023.0,116680.0,328044.0,115170.0,332608.0,102830.0,320476.0,218000.0,653084.0,79960.0,269123.0,64340.0,229871.0,144300.0,498994.0,88970.0,315316.0,58740.0,229338.0,33730.0,131793.0,19180.0,77516.0,11500.0,50183.0,212120.0,804147.0,18620.0,92115.0,6190.0,34105.0,2850.0,16031.0,239780.0,946398.0,1140890.0,3286634.0,Child care expenses
28,2004.0,4590.0,19171.0,88580.0,48912.0,112770.0,49584.0,188200.0,75075.0,172880.0,95436.0,182290.0,107567.0,179270.0,107346.0,173630.0,109265.0,352900.0,216611.0,158600.0,120419.0,142270.0,107615.0,300870.0,228034.0,241040.0,214604.0,199330.0,209428.0,153110.0,180956.0,102800.0,135503.0,77690.0,127171.0,773970.0,867662.0,171030.0,376093.0,85770.0,332279.0,68970.0,856929.0,1099750.0,2432963.0,2502820.0,3273353.0,Carrying charges and interest expenses
29,2004.0,1010.0,423.0,239030.0,42396.0,195820.0,70324.0,163330.0,83013.0,127220.0,80764.0,100410.0,76779.0,90080.0,79087.0,77450.0,76369.0,167540.0,155456.0,57400.0,61996.0,39670.0,47185.0,97080.0,109181.0,55550.0,74398.0,35810.0,51002.0,25980.0,38152.0,18760.0,28553.0,14790.0,22970.0,150890.0,215076.0,37990.0,60410.0,31360.0,52941.0,24240.0,41632.0,244470.0,370059.0,1335900.0,988396.0,CPP or QPP contributions on self-employment or other earnings
30,2004.0,1230.0,4218.0,13800.0,14539.0,22670.0,44978.0,31310.0,66696.0,41080.0,111356.0,50470.0,138346.0,52190.0,154277.0,55150.0,186124.0,107340.0,340402.0,58330.0,227452.0,60380.0,234742.0,118710.0,462193.0,106600.0,438742.0,75960.0,359486.0,58980.0,302185.0,39340.0,210494.0,30810.0,185575.0,311680.0,1496481.0,63230.0,482090.0,27340.0,303084.0,14290.0,272657.0,416540.0,2554313.0,803150.0,3737040.0,Other employment expenses
31,2004.0,0.0,0.0,80.0,110.0,260.0,1436.0,1170.0,4932.0,1940.0,11031.0,2530.0,14191.0,2720.0,20782.0,2130.0,21584.0,4850.0,42366.0,3280.0,36045.0,2790.0,31428.0,6070.0,67474.0,4190.0,57574.0,2860.0,45885.0,1360.0,24221.0,790.0,10407.0,320.0,5258.0,9520.0,143345.0,390.0,7363.0,60.0,1190.0,30.0,501.0,9990.0,152399.0,26880.0,293939.0,Cleric's residence deduction
32,2004.0,8140.0,12868.0,105630.0,110200.0,99870.0,102840.0,108630.0,111689.0,101430.0,171468.0,99050.0,143012.0,84420.0,158092.0,71270.0,163783.0,155690.0,321875.0,56320.0,140269.0,47580.0,119784.0,103900.0,260052.0,75100.0,283549.0,54070.0,252749.0,40090.0,289267.0,29820.0,206901.0,19530.0,153419.0,218600.0,1185884.0,46980.0,506688.0,27570.0,495096.0,27540.0,1333646.0,320690.0,3521314.0,1103010.0,4755317.0,Other deductions (from total income)
33,2004.0,28020.0,58733.0,902130.0,608026.0,781690.0,863181.0,909990.0,1170973.0,936040.0,1677419.0,993820.0,2097159.0,1054120.0,2717534.0,1019710.0,3160417.0,2073830.0,5877950.0,911370.0,3442294.0,790270.0,3429649.0,1701640.0,6871943.0,1249590.0,6584079.0,934440.0,6068229.0,655500.0,5137137.0,398690.0,3581599.0,258920.0,2732613.0,3497140.0,24103658.0,485750.0,6334681.0,189240.0,3603789.0,115220.0,4149307.0,4287360.0,38191435.0,12614510.0,57416820.0,Total deduction before adjustments
34,2004.0,0.0,0.0,210.0,152.0,110.0,82.0,0.0,0.0,50.0,291.0,320.0,329.0,360.0,1280.0,0.0,0.0,360.0,1280.0,190.0,308.0,1940.0,1289.0,2130.0,1597.0,45490.0,34789.0,111040.0,86599.0,72310.0,124707.0,41110.0,108915.0,24470.0,92095.0,294410.0,447105.0,49990.0,235619.0,23000.0,115260.0,15560.0,79520.0,382950.0,877504.0,386130.0,881234.0,Net income before adjustments
35,2004.0,0.0,0.0,4418690.0,23881749.0,2761960.0,33899693.0,2302270.0,38785564.0,1765850.0,37998547.0,1600290.0,41933274.0,1508750.0,46265594.0,1338930.0,47006548.0,2847670.0,93272143.0,1143000.0,45057625.0,950010.0,41627355.0,2093010.0,86684980.0,1441740.0,72324459.0,1033640.0,60794882.0,708540.0,47688821.0,427220.0,32453533.0,277150.0,23409114.0,3888280.0,236670809.0,520460.0,55134542.0,203250.0,34475487.0,124330.0,68597827.0,4736320.0,394878666.0,22526040.0,751334615.0,Social benefits repayment
36,2004.0,50.0,27.0,1310.0,1339.0,3440.0,8979.0,2830.0,6392.0,3250.0,16194.0,2790.0,18783.0,3110.0,35956.0,2850.0,22955.0,5960.0,58911.0,3040.0,31360.0,3140.0,48430.0,6180.0,79790.0,5210.0,96611.0,4000.0,85267.0,3810.0,80699.0,2690.0,76064.0,2240.0,73555.0,17950.0,412196.0,6830.0,339032.0,6630.0,665779.0,6260.0,962694.0,37670.0,2379701.0,63470.0,2570116.0,Net income after adjustment
37,2004.0,860.0,4944.0,15840.0,23756.0,25980.0,40988.0,32610.0,54346.0,33980.0,68919.0,32780.0,71975.0,31810.0,54486.0,30600.0,69799.0,62420.0,124286.0,28990.0,70051.0,28000.0,101588.0,56990.0,171639.0,46580.0,126030.0,38520.0,99239.0,30170.0,89561.0,22600.0,75730.0,17720.0,69652.0,155580.0,460213.0,43540.0,170900.0,23950.0,167909.0,22010.0,352181.0,245090.0,1151203.0,506530.0,1712056.0,Capital gains deduction
38,2004.0,3110.0,30753.0,988620.0,4979965.0,1086080.0,6610536.0,753750.0,3116648.0,235030.0,1189732.0,151080.0,872515.0,120680.0,723351.0,95240.0,612398.0,215920.0,1335748.0,70270.0,448326.0,53350.0,329752.0,123620.0,778079.0,84750.0,504815.0,55570.0,310578.0,40530.0,235653.0,27090.0,172381.0,16890.0,98097.0,224820.0,1321525.0,37730.0,332450.0,17220.0,341209.0,14750.0,2375768.0,294520.0,4370952.0,3851730.0,23284927.0,Additional deductions (from net income)
39,2004.0,4010.0,35724.0,1005310.0,5007661.0,1112460.0,6660849.0,782480.0,3177930.0,266630.0,1275488.0,183750.0,963273.0,152640.0,814046.0,126240.0,705483.0,278880.0,1519529.0,99560.0,555263.0,82230.0,479867.0,181800.0,1035130.0,132080.0,730783.0,95800.0,495384.0,72110.0,407297.0,50540.0,324807.0,35380.0,241303.0,385920.0,2199574.0,83460.0,842989.0,44450.0,1176960.0,38420.0,3692927.0,552240.0,7912450.0,4367570.0,27588033.0,Total deductions (from Net income)
40,2004.0,0.0,0.0,3925950.0,18898860.0,2616040.0,27253978.0,2269630.0,35616407.0,1755290.0,36727252.0,1595000.0,40972883.0,1505430.0,45456310.0,1336530.0,46302798.0,2841960.0,91759108.0,1141250.0,44505075.0,949180.0,41149244.0,2090430.0,85654319.0,1441110.0,71596625.0,1033430.0,60301968.0,708310.0,47282730.0,427000.0,32133363.0,277050.0,23183255.0,3886900.0,234497940.0,520100.0,54297463.0,202870.0,33307263.0,124230.0,64907884.0,4734100.0,387010549.0,21828390.0,723893356.0,Taxable income assessed
41,2004.0,951790.0,7389237.0,4438150.0,35099220.0,2763860.0,22062678.0,2303000.0,18410717.0,1766590.0,14128824.0,1600420.0,12805371.0,1509230.0,12077684.0,1339150.0,10721419.0,2848380.0,22799103.0,1143140.0,9151049.0,949880.0,7607010.0,2093020.0,16758059.0,1441860.0,11547113.0,1033610.0,8276751.0,708440.0,5673384.0,427080.0,3420671.0,277010.0,2218309.0,3888010.0,31136228.0,519630.0,4158604.0,202590.0,1620552.0,123650.0,987900.0,4733870.0,37903284.0,23499090.0,187356492.0,Basic personal amount
42,2004.0,33400.0,128502.0,391890.0,1519689.0,924550.0,3612771.0,820810.0,3209502.0,431820.0,1688701.0,328150.0,1280430.0,257010.0,889155.0,190530.0,522770.0,447540.0,1411925.0,149510.0,302454.0,110180.0,142394.0,259680.0,444847.0,105690.0,64205.0,7400.0,7538.0,1740.0,3137.0,800.0,1572.0,540.0,1125.0,116170.0,77579.0,1010.0,2445.0,460.0,1214.0,170.0,396.0,117810.0,81635.0,3755650.0,13378002.0,Age amount
43,2004.0,74840.0,461085.0,354130.0,1995203.0,311210.0,1756888.0,294110.0,1571547.0,255220.0,1350014.0,231690.0,1243161.0,217960.0,1186187.0,189400.0,1024394.0,407360.0,2210581.0,162490.0,891838.0,135650.0,742886.0,298140.0,1634724.0,210750.0,1165338.0,162920.0,907013.0,113920.0,639119.0,76850.0,432609.0,50220.0,280867.0,614660.0,3424946.0,96400.0,544013.0,35940.0,206068.0,20840.0,119877.0,767840.0,4294905.0,2994520.0,16518108.0,Spousal or equivalent-to-spouse amount
44,2004.0,21420.0,13202.0,1903150.0,309137.0,1341600.0,508786.0,1272850.0,746579.0,1205510.0,973402.0,1164250.0,1219606.0,1157050.0,1497092.0,1066330.0,1635062.0,2223380.0,3132153.0,930500.0,1576573.0,789380.0,1373856.0,1719880.0,2950429.0,1219700.0,2157558.0,905880.0,1616011.0,633530.0,1137663.0,384440.0,690919.0,249840.0,448557.0,3393400.0,6050708.0,458330.0,823384.0,171390.0,307385.0,102400.0,183885.0,4125510.0,7365362.0,14977530.0,17218656.0,CPP or QPP contributions
45,2004.0,32520.0,11411.0,1649420.0,186736.0,1151350.0,237755.0,1115810.0,322961.0,1081300.0,409796.0,1069880.0,508128.0,1062740.0,609153.0,987930.0,660965.0,2050670.0,1270118.0,859480.0,616397.0,738040.0,540857.0,1597520.0,1157255.0,1140430.0,849027.0,842540.0,632639.0,586660.0,443592.0,346130.0,262503.0,219370.0,165796.0,3135120.0,2353557.0,379910.0,287250.0,115030.0,85746.0,55480.0,40846.0,3685540.0,2767399.0,13434000.0,6871560.0,Employment Insurance premiums
46,2004.0,1390.0,1343.0,95190.0,78406.0,237420.0,207979.0,521600.0,497141.0,420800.0,414979.0,362200.0,359062.0,304220.0,302212.0,253120.0,251671.0,557340.0,553883.0,214170.0,212760.0,164210.0,163489.0,378380.0,376250.0,236430.0,235468.0,145460.0,144738.0,85800.0,85185.0,50420.0,50058.0,33060.0,32802.0,551160.0,548250.0,70840.0,70412.0,30650.0,30353.0,16940.0,16704.0,669590.0,665719.0,3243900.0,3154763.0,Eligible pension income amount
47,2004.0,580.0,2715.0,6380.0,20753.0,8110.0,29122.0,11390.0,44387.0,12650.0,49808.0,14770.0,59061.0,15200.0,63697.0,11220.0,42495.0,26420.0,106192.0,11850.0,46978.0,9390.0,38811.0,21230.0,85789.0,11610.0,46190.0,10090.0,40915.0,6320.0,25400.0,4160.0,17033.0,2800.0,10700.0,34990.0,140239.0,5310.0,22138.0,1720.0,7094.0,820.0,3191.0,42830.0,172661.0,144350.0,570488.0,Caregiver amount
48,2004.0,5210.0,35923.0,69050.0,455127.0,73740.0,480388.0,78100.0,506494.0,51760.0,345133.0,37500.0,254343.0,33940.0,238481.0,28980.0,201997.0,62920.0,440479.0,23050.0,162917.0,17420.0,128850.0,40470.0,291767.0,23870.0,175579.0,14780.0,113575.0,11990.0,91827.0,7170.0,56329.0,4020.0,31703.0,61830.0,469014.0,8600.0,65858.0,3610.0,27374.0,2210.0,16392.0,76250.0,578638.0,495000.0,3388292.0,Disability amount
49,2004.0,1140.0,3984.0,163780.0,149420.0,368500.0,1087246.0,281360.0,1243831.0,219200.0,1027421.0,177340.0,788181.0,154710.0,607579.0,133300.0,468293.0,288010.0,1075872.0,124720.0,409289.0,104350.0,340039.0,229070.0,749328.0,165920.0,557428.0,135780.0,477851.0,102250.0,382888.0,62650.0,253120.0,41600.0,174064.0,508190.0,1845352.0,79530.0,348144.0,30410.0,145889.0,19010.0,95648.0,637140.0,2435033.0,2365530.0,8560316.0,Tuition fees and education amount
