,tax_year,Loss and nil (number),Loss and nil(amount),"1 - 10,000 (number)","1 - 10,000 (amount)","10,000 - 15,000 (number)","10,000 - 15,000 (amount)","15,000 - 20,000 (number)","15,000 - 20,000 (amount)","20,000 - 25,000 (number)","20,000 - 25,000 (amount)","25,000 - 30,000 (number)","25,000 - 30,000 (amount)","30,000 - 35,000 (number)","30,000 - 35,000 (amount)","35,000 - 40,000 (number)","35,000 - 40,000 (amount)","30,000 - 40,000 (number)","30,000 - 40,000 (amount)","40,000 - 45,000 (number)","40,000 - 45,000 (amount)","45,000 - 50,000 (number)","45,000 - 50,000 (amount)","40,000 - 50,000 (number)","40,000 - 50,000 (amount)","50,000 - 60,000 (number)","50,000 - 60,000 (amount)","60,000 - 70,000 (number)","60,000 - 70,000 (amount)","70,000 - 80,000 (number)","70,000 - 80,000 (amount)","80,000 - 90,000 (number)","80,000 - 90,000 (amount)","90,000 - 100,000 (number)","90,000 - 100,000 (amount)","50,000 - 100,000 (number)","50,000 - 100,000 (amount)","100,000 - 150,000 (number)","100,000 - 150,000 (amount)","150,000 - 250,000 (number)","150,000 - 250,000 (amount)","250,000 and over (number)","250,000 and over (amount)","50,000 and over (number)","50,000 and over(amount)",Grand Total (number),Grand total (amount),item
10,2006.0,7660.0,9235.0,206910.0,101332.0,185110.0,143257.0,231500.0,239881.0,219630.0,301452.0,225940.0,442311.0,219990.0,556536.0,226280.0,837071.0,446270.0,1393607.0,213420.0,816481.0,197520.0,841824.0,410940.0,1658305.0,326340.0,1389703.0,272410.0,1449282.0,217190.0,1307552.0,158790.0,1158755.0,115310.0,928361.0,1090030.0,6233653.0,280170.0,3667817.0,144000.0,3548405.0,114400.0,12156271.0,1628610.0,25606146.0,3562560.0,29895527.0,taxable amount of dividends
11,2006.0,21390.0,33636.0,827620.0,676068.0,596050.0,695311.0,742280.0,1090653.0,582790.0,1048059.0,524100.0,996547.0,495230.0,961431.0,465860.0,883721.0,961090.0,1845152.0,418950.0,793474.0,367240.0,711895.0,786200.0,1505370.0,588610.0,1207642.0,454890.0,989050.0,343850.0,811536.0,232850.0,629082.0,161160.0,471504.0,1781360.0,4108813.0,355090.0,1451266.0,169880.0,1195343.0,133370.0,3653861.0,2439700.0,10409283.0,7481230.0,18300077.0,"interest,other invest. income"
12,2006.0,690.0,6380.0,43780.0,90844.0,107040.0,232363.0,223160.0,618522.0,214230.0,929589.0,189750.0,1064178.0,159020.0,1079705.0,128880.0,969977.0,287900.0,2049682.0,101890.0,853340.0,78710.0,765774.0,180610.0,1619114.0,117770.0,1370789.0,75890.0,1065069.0,46080.0,748803.0,30470.0,614902.0,19910.0,448411.0,290120.0,4247974.0,38380.0,978306.0,20190.0,800745.0,13940.0,808517.0,362630.0,6835542.0,1609780.0,13446215.0,annuity income
13,2006.0,17170.0,-72776.0,97880.0,81703.0,73030.0,105534.0,88500.0,122077.0,88110.0,138205.0,88470.0,126936.0,85390.0,136377.0,83890.0,113630.0,169280.0,250006.0,74300.0,108160.0,62710.0,77646.0,137010.0,185806.0,105870.0,160410.0,83630.0,130402.0,67040.0,143898.0,44190.0,111851.0,30540.0,85310.0,331270.0,631870.0,69550.0,306717.0,35430.0,275770.0,27040.0,904087.0,463290.0,2118444.0,1222730.0,3055936.0,net rental income
14,2006.0,7430.0,52994.0,186110.0,206502.0,137090.0,202754.0,161320.0,245046.0,158750.0,294244.0,153830.0,345001.0,143430.0,351767.0,150970.0,409144.0,294400.0,760910.0,144440.0,402948.0,126930.0,374451.0,271370.0,777399.0,220820.0,765015.0,185840.0,792277.0,151210.0,745463.0,110710.0,622174.0,81510.0,570215.0,750090.0,3495144.0,203150.0,2250354.0,110720.0,2534142.0,94890.0,10259395.0,1158840.0,18539034.0,2529150.0,21423885.0,taxable capital gains
15,2006.0,5990.0,25838.0,144070.0,289422.0,96420.0,328605.0,111750.0,399278.0,116800.0,451623.0,128950.0,498671.0,146840.0,579733.0,143780.0,595705.0,290630.0,1175438.0,129370.0,557258.0,118530.0,508394.0,247890.0,1065652.0,183570.0,874319.0,138690.0,716895.0,93870.0,569015.0,59880.0,407583.0,37440.0,337470.0,513450.0,2905283.0,67420.0,821118.0,21460.0,519532.0,8000.0,534985.0,610330.0,4780917.0,1752830.0,9015445.0,rrsp income
16,2006.0,51780.0,-872855.0,341040.0,1215145.0,220760.0,1605283.0,192590.0,1791261.0,157700.0,1706182.0,127290.0,1481025.0,113430.0,1434348.0,96720.0,1227053.0,210150.0,2661401.0,84730.0,1118838.0,69420.0,972730.0,154150.0,2091568.0,101920.0,1562313.0,76160.0,1335785.0,55310.0,1006788.0,37940.0,781475.0,24070.0,627476.0,295400.0,5313838.0,52420.0,1818797.0,23810.0,1200047.0,16860.0,1910015.0,388500.0,10242697.0,1843960.0,21921708.0,net business income
17,2006.0,4610.0,-30786.0,37000.0,100795.0,19700.0,134116.0,18640.0,167820.0,17100.0,207484.0,14360.0,175479.0,15100.0,193369.0,16250.0,249134.0,31350.0,442503.0,12630.0,200723.0,11640.0,220593.0,24280.0,421316.0,20410.0,410853.0,19820.0,497295.0,14290.0,399807.0,13540.0,476021.0,9580.0,457691.0,77640.0,2241667.0,34800.0,2472071.0,32670.0,4469420.0,28470.0,9477172.0,173570.0,18660330.0,340600.0,20279056.0,net professional income
18,2006.0,4120.0,-35821.0,23620.0,72692.0,14870.0,95655.0,13060.0,83473.0,12500.0,118371.0,9840.0,101964.0,10230.0,117368.0,8590.0,112841.0,18820.0,230209.0,6440.0,110041.0,5270.0,98504.0,11720.0,208545.0,9160.0,197167.0,6680.0,158884.0,5110.0,206777.0,4000.0,179459.0,3310.0,162152.0,28260.0,904438.0,7390.0,489188.0,4140.0,445362.0,1940.0,423744.0,41730.0,2262732.0,150260.0,3137821.0,net commission income
19,2006.0,15890.0,-298154.0,55220.0,9867.0,39630.0,35472.0,36970.0,78144.0,30450.0,98810.0,26120.0,73103.0,22350.0,86019.0,24880.0,94117.0,47230.0,180137.0,17410.0,102896.0,14650.0,79732.0,32060.0,182628.0,23430.0,91629.0,19310.0,90178.0,13350.0,69918.0,9540.0,60571.0,7100.0,61838.0,72720.0,374134.0,15180.0,130212.0,7210.0,150577.0,5620.0,165851.0,100740.0,820774.0,384320.0,1180781.0,net farming income
20,2006.0,430.0,-5646.0,3680.0,859.0,4120.0,1009.0,5100.0,23794.0,3850.0,19521.0,3680.0,38529.0,2040.0,25394.0,2570.0,44195.0,4610.0,69589.0,1750.0,36093.0,1260.0,25126.0,3010.0,61219.0,1410.0,35078.0,1430.0,39648.0,650.0,21717.0,530.0,24400.0,220.0,12893.0,4240.0,133737.0,480.0,27550.0,140.0,6238.0,80.0,8072.0,4950.0,175596.0,33420.0,384472.0,net fishing income
21,2006.0,3000.0,15080.0,767500.0,4010082.0,969260.0,6760835.0,837440.0,3823612.0,259020.0,1284341.0,133870.0,858911.0,96910.0,616010.0,73000.0,511191.0,169910.0,1127201.0,54670.0,410417.0,36920.0,239113.0,91590.0,649531.0,54630.0,439353.0,31010.0,232771.0,20900.0,147691.0,10990.0,85785.0,6110.0,51507.0,123650.0,957107.0,9290.0,124496.0,2010.0,85386.0,930.0,21418.0,135880.0,1188408.0,3367460.0,19718001.0,tax-exempt income
22,2006.0,14270.0,-142377.0,515490.0,856268.0,322280.0,769144.0,307050.0,739303.0,277210.0,671080.0,264990.0,703969.0,252770.0,657373.0,238970.0,714059.0,491740.0,1371433.0,219070.0,625898.0,195500.0,594336.0,414560.0,1220234.0,311040.0,1100238.0,255050.0,973505.0,196370.0,838247.0,136410.0,658375.0,100050.0,593460.0,998910.0,4163826.0,227830.0,1947167.0,118410.0,2030043.0,92770.0,3903196.0,1437930.0,12044232.0,4045520.0,18233286.0,other income
23,2006.0,83250.0,-1103456.0,4230150.0,22295580.0,2633050.0,32959843.0,2381970.0,41380831.0,1793810.0,40201442.0,1624360.0,44615680.0,1533010.0,49702906.0,1385990.0,51915596.0,2919000.0,101618502.0,1194800.0,50728682.0,1005800.0,47722804.0,2200600.0,98451486.0,1561170.0,85342793.0,1146360.0,74176089.0,829140.0,61967551.0,541930.0,45854929.0,348480.0,32986353.0,4427090.0,300327716.0,689530.0,81712312.0,271490.0,50846411.0,168080.0,104735032.0,5556190.0,537621471.0,23422360.0,918041379.0,total income assessed
24,2006.0,5570.0,8040.0,63590.0,22553.0,71370.0,36728.0,108070.0,59047.0,163300.0,119332.0,233760.0,223414.0,320850.0,402177.0,348940.0,557602.0,669790.0,959778.0,365910.0,697048.0,355360.0,762304.0,721270.0,1459352.0,607530.0,1629914.0,504150.0,1697810.0,386160.0,1622490.0,248670.0,1132983.0,144350.0,692472.0,1890860.0,6775669.0,233940.0,1205373.0,61160.0,381749.0,21030.0,181003.0,2206990.0,8543794.0,4243720.0,11432038.0,rpp deduction
25,2006.0,4340.0,7890.0,65990.0,86317.0,135070.0,184916.0,215670.0,540428.0,307950.0,587654.0,380220.0,838512.0,465820.0,1131441.0,503150.0,1461710.0,968970.0,2593151.0,500350.0,1588943.0,454850.0,1622131.0,955200.0,3211074.0,779120.0,3286275.0,626780.0,2986693.0,501730.0,2851282.0,346610.0,2333686.0,232160.0,1934876.0,2486390.0,13392813.0,480530.0,5300530.0,189450.0,3040803.0,116640.0,2254555.0,3273010.0,23988701.0,6306420.0,32038643.0,rrsp contributions
26,2006.0,4210.0,1457.0,337070.0,41142.0,256750.0,45225.0,271410.0,59937.0,309540.0,85722.0,361800.0,125486.0,414940.0,170561.0,414760.0,197911.0,829700.0,368472.0,413370.0,230107.0,385980.0,245098.0,799350.0,475205.0,638530.0,466882.0,524400.0,440776.0,395380.0,364503.0,244220.0,228459.0,136980.0,128713.0,1939510.0,1629332.0,213710.0,196124.0,52520.0,45103.0,20400.0,16807.0,2226130.0,1887367.0,5395960.0,3090014.0,"annual union, professional, or like dues"
27,2006.0,1540.0,1453.0,96030.0,105648.0,85080.0,156519.0,102800.0,217804.0,112240.0,293926.0,116760.0,337794.0,114220.0,340947.0,97410.0,301513.0,211630.0,642460.0,88660.0,302498.0,67430.0,230706.0,156090.0,533204.0,100850.0,367472.0,67320.0,263172.0,43390.0,187060.0,24690.0,103429.0,14850.0,63851.0,251100.0,984984.0,26150.0,127618.0,8650.0,49575.0,3650.0,21225.0,289550.0,1183402.0,1171720.0,3472210.0,child care expenses
28,2006.0,3820.0,17666.0,73580.0,34431.0,94760.0,51943.0,156240.0,69435.0,163710.0,88488.0,169490.0,110521.0,174470.0,134245.0,165850.0,125865.0,340320.0,260110.0,159200.0,133677.0,141340.0,143134.0,300540.0,276811.0,246720.0,279025.0,209030.0,256920.0,165430.0,233227.0,125750.0,209502.0,89590.0,171732.0,836520.0,1150406.0,213310.0,541387.0,110880.0,521691.0,93920.0,1401839.0,1254640.0,3615324.0,2557100.0,4524729.0,carrying charges and interest expenses
29,2006.0,1430.0,534.0,220350.0,35147.0,203820.0,69261.0,171290.0,87195.0,140690.0,91765.0,109510.0,82285.0,94460.0,82607.0,85730.0,78207.0,180190.0,160813.0,67450.0,71285.0,44920.0,56277.0,112370.0,127562.0,59120.0,78171.0,41480.0,58993.0,27970.0,41250.0,20750.0,32390.0,16390.0,25662.0,165710.0,236466.0,44780.0,74121.0,34060.0,59064.0,26830.0,47162.0,271380.0,416813.0,1411030.0,1071375.0,cpp/qpp contrib. on self-empl./other earning
30,2006.0,780.0,4836.0,10580.0,19748.0,16520.0,24999.0,24860.0,53729.0,33530.0,70445.0,47180.0,125916.0,48750.0,141283.0,51710.0,169270.0,100460.0,310553.0,55720.0,193437.0,56390.0,211011.0,112110.0,404448.0,104050.0,431148.0,83130.0,364824.0,63920.0,317384.0,48880.0,237888.0,36280.0,212069.0,336250.0,1563313.0,80020.0,575949.0,36050.0,388483.0,19390.0,357365.0,471720.0,2885110.0,817730.0,3899784.0,other employment expenses
31,2006.0,6000.0,10757.0,156230.0,104138.0,153820.0,114477.0,154460.0,133885.0,144430.0,120708.0,124870.0,188895.0,113000.0,174820.0,92650.0,170930.0,205650.0,345750.0,79920.0,169675.0,65830.0,192502.0,145760.0,362178.0,95730.0,290779.0,74860.0,307084.0,52350.0,268229.0,38030.0,239351.0,29440.0,204979.0,290410.0,1310422.0,69350.0,612587.0,47690.0,758384.0,46440.0,2273541.0,453900.0,4954935.0,1545100.0,6335722.0,other deductions (from total income)
32,2006.0,24160.0,52634.0,825100.0,449124.0,738070.0,684068.0,840030.0,1221460.0,900120.0,1458040.0,958450.0,2032824.0,1023170.0,2578081.0,988740.0,3063007.0,2011910.0,5641088.0,923100.0,3386671.0,808940.0,3463162.0,1732040.0,6849833.0,1322390.0,6829667.0,1015490.0,6376271.0,758320.0,5885426.0,500900.0,4517688.0,324530.0,3434355.0,3921630.0,27043406.0,640380.0,8633689.0,251770.0,5244853.0,155130.0,6553497.0,4968900.0,47475446.0,12998780.0,65864516.0,total deduction before adjustment
33,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1057.0,130.0,1082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2260.0,465.0,2260.0,465.0,53010.0,41333.0,107700.0,83143.0,87680.0,131304.0,56630.0,139977.0,35130.0,123216.0,340150.0,518973.0,68070.0,327211.0,31850.0,168990.0,22940.0,123054.0,463010.0,1138228.0,465580.0,1140832.0,social benefits repayment
34,2006.0,0.0,0.0,4205820.0,21901620.0,2630710.0,32280691.0,2380330.0,40364177.0,1792670.0,38743189.0,1623290.0,42590791.0,1532170.0,47135027.0,1385220.0,48856963.0,2917390.0,95991990.0,1194590.0,47342884.0,1005300.0,44260355.0,2199890.0,91603238.0,1560950.0,78474312.0,1146180.0,67724031.0,828950.0,55959092.0,541900.0,41197744.0,348360.0,29433931.0,4426330.0,272789110.0,689200.0,72786051.0,271360.0,45460930.0,168010.0,98071978.0,5554900.0,489108069.0,23304980.0,852583765.0,net income after adjustment
35,2006.0,70.0,15341.0,1370.0,1277.0,1340.0,2639.0,2140.0,12708.0,2180.0,7328.0,2520.0,16010.0,2130.0,21139.0,3630.0,32680.0,5760.0,53819.0,2130.0,28556.0,2440.0,33012.0,4570.0,61568.0,4260.0,66928.0,4330.0,70696.0,2850.0,68028.0,2640.0,70887.0,2670.0,93743.0,16750.0,370283.0,7090.0,361400.0,6470.0,627413.0,8110.0,1338405.0,38410.0,2697501.0,58360.0,2868190.0,capital gains deduction
36,2006.0,1090.0,16260.0,15760.0,18214.0,18250.0,27755.0,28670.0,51069.0,32850.0,68985.0,33490.0,82876.0,30780.0,68165.0,31940.0,71886.0,62710.0,140051.0,31890.0,76199.0,25490.0,51323.0,57380.0,127522.0,46480.0,98816.0,42730.0,102668.0,35490.0,83849.0,26350.0,87129.0,20700.0,58954.0,171750.0,431416.0,54450.0,232858.0,31240.0,224679.0,27780.0,495105.0,285220.0,1384058.0,535420.0,1916790.0,losses from other years
37,2006.0,3290.0,16010.0,784680.0,4054501.0,989220.0,6880729.0,864230.0,3969444.0,290630.0,1419282.0,164390.0,978004.0,124630.0,838821.0,95380.0,581668.0,220000.0,1420489.0,76480.0,516220.0,57190.0,335643.0,133670.0,851863.0,89210.0,641298.0,62690.0,383236.0,46070.0,261780.0,32370.0,182274.0,22340.0,144839.0,252670.0,1613427.0,50160.0,380143.0,24310.0,439697.0,21360.0,3512404.0,348490.0,5945671.0,3798600.0,25535992.0,additional deductions (from net income)
38,2006.0,4340.0,47611.0,800580.0,4074757.0,1007650.0,6911123.0,890470.0,4033220.0,321420.0,1495598.0,196420.0,1076891.0,154520.0,928125.0,128860.0,686234.0,283380.0,1614359.0,107960.0,623088.0,82940.0,419978.0,190900.0,1043066.0,136200.0,807042.0,106980.0,556600.0,82670.0,413657.0,59470.0,340290.0,44050.0,297536.0,429370.0,2415126.0,107130.0,975412.0,58560.0,1291794.0,51520.0,5346569.0,646580.0,10028902.0,4341750.0,30325526.0,total deductions (from net income)
39,2006.0,0.0,0.0,3830020.0,17840987.0,2480370.0,25385961.0,2348100.0,36340312.0,1780860.0,37251320.0,1617430.0,41515222.0,1528960.0,46318342.0,1384160.0,48170867.0,2913130.0,94489209.0,1192970.0,46719877.0,1004620.0,43846445.0,2197590.0,90566322.0,1560460.0,77667828.0,1145770.0,67169325.0,828790.0,55545557.0,541770.0,40857612.0,348210.0,29138333.0,4424990.0,270378656.0,688980.0,71812666.0,271090.0,44176083.0,167920.0,92732923.0,5552980.0,479100327.0,22720470.0,822489660.0,taxable income assessed
40,2006.0,787260.0,6708384.0,4217090.0,36725701.0,2629620.0,23164347.0,2380450.0,20991657.0,1792740.0,15810270.0,1623400.0,14333678.0,1532340.0,13529118.0,1385350.0,12237050.0,2917690.0,25766168.0,1194350.0,10548559.0,1005220.0,8878055.0,2199570.0,19426614.0,1560650.0,13787883.0,1145510.0,10120311.0,828660.0,7321043.0,541600.0,4784737.0,348230.0,3076815.0,4424650.0,39090789.0,688690.0,6082275.0,270660.0,2388868.0,167190.0,1474216.0,5551190.0,49036149.0,24099010.0,211962967.0,basic personal amount
41,2006.0,34200.0,167133.0,318520.0,1591486.0,814640.0,4123869.0,920660.0,4654192.0,469320.0,2376947.0,357450.0,1810770.0,283460.0,1356144.0,225020.0,914560.0,508480.0,2270704.0,169290.0,565001.0,130660.0,346010.0,299940.0,911010.0,187930.0,301689.0,78160.0,48080.0,7580.0,10196.0,2020.0,3967.0,1310.0,3464.0,276990.0,367396.0,1330.0,3942.0,680.0,1741.0,310.0,856.0,279310.0,373935.0,4002510.0,18280046.0,age amount
42,2006.0,60510.0,412516.0,343840.0,2130709.0,289640.0,1850433.0,293650.0,1735927.0,253070.0,1432333.0,221580.0,1293792.0,206710.0,1217889.0,186320.0,1084553.0,393020.0,2302442.0,157700.0,931720.0,136840.0,813567.0,294540.0,1745287.0,211560.0,1252156.0,166840.0,1002632.0,118910.0,719814.0,86260.0,523752.0,56780.0,348719.0,640350.0,3847072.0,117970.0,717657.0,46310.0,286784.0,26440.0,164989.0,831070.0,5016502.0,2980920.0,17919941.0,"spouse,elig. depend.,adoption amt."
43,2006.0,21240.0,11669.0,1706380.0,281125.0,1287620.0,485103.0,1244030.0,733914.0,1181950.0,953586.0,1161150.0,1206073.0,1149330.0,1481518.0,1068230.0,1625768.0,2217560.0,3107286.0,952290.0,1653010.0,820550.0,1478352.0,1772850.0,3131362.0,1306290.0,2389324.0,986230.0,1826283.0,735310.0,1372783.0,482470.0,905006.0,311260.0,582328.0,3821560.0,7075725.0,605970.0,1132909.0,228590.0,425668.0,135740.0,253130.0,4791870.0,8887431.0,15384650.0,18797550.0,cpp or qpp contributions
44,2006.0,29730.0,9776.0,1585470.0,161120.0,1106340.0,205770.0,1094970.0,284376.0,1062950.0,357477.0,1066810.0,449265.0,1061360.0,540199.0,991660.0,589974.0,2053020.0,1130174.0,884170.0,569598.0,768460.0,505052.0,1652630.0,1074650.0,1223780.0,818542.0,917170.0,621659.0,680340.0,469245.0,441050.0,305880.0,277240.0,191690.0,3539570.0,2407016.0,506160.0,350320.0,160840.0,110092.0,77310.0,52453.0,4283870.0,2919882.0,13935770.0,6592488.0,employment insurance premiums
45,2006.0,30360.0,5979.0,2250310.0,550814.0,1271960.0,315182.0,1226950.0,303376.0,1190350.0,293478.0,1191610.0,293901.0,1193750.0,294056.0,1111340.0,273938.0,2305090.0,567994.0,983480.0,242832.0,852140.0,210305.0,1835620.0,453137.0,1350330.0,334717.0,1010560.0,250661.0,747670.0,185877.0,488250.0,121375.0,311730.0,77500.0,3908530.0,970130.0,602940.0,149904.0,220350.0,54718.0,131440.0,32610.0,4863260.0,1207362.0,16165510.0,3991222.0,canada employment amount
46,2006.0,7520.0,2035.0,110360.0,31727.0,88560.0,27011.0,84060.0,29297.0,80380.0,30155.0,69370.0,27527.0,69020.0,28070.0,64430.0,26674.0,133440.0,54744.0,53960.0,24281.0,44900.0,19158.0,98850.0,43439.0,69850.0,31120.0,49550.0,23131.0,36850.0,16807.0,26140.0,11721.0,17330.0,7894.0,199720.0,90673.0,31190.0,14765.0,9000.0,4368.0,3640.0,1786.0,243550.0,111593.0,916080.0,357526.0,public transit passes amount
47,2006.0,1710.0,2944.0,85520.0,118474.0,204020.0,300950.0,494050.0,836346.0,448120.0,858782.0,378620.0,738701.0,331120.0,650715.0,282800.0,557056.0,613920.0,1207772.0,231300.0,455704.0,183620.0,363549.0,414930.0,819253.0,268770.0,530989.0,178760.0,352967.0,107010.0,211429.0,65670.0,129422.0,45240.0,89272.0,665450.0,1314079.0,93940.0,185045.0,42890.0,84268.0,24860.0,48404.0,827130.0,1631797.0,3468010.0,6515020.0,pension income amount
48,2006.0,380.0,1221.0,7020.0,23959.0,4120.0,14262.0,10080.0,38564.0,13220.0,55503.0,14100.0,55683.0,14660.0,58924.0,15510.0,64471.0,30170.0,123396.0,13020.0,51401.0,10260.0,44708.0,23280.0,96110.0,16270.0,69420.0,11840.0,48456.0,8650.0,34546.0,6310.0,27304.0,3790.0,16830.0,46850.0,196556.0,8240.0,35075.0,2430.0,9822.0,1200.0,4888.0,58720.0,246340.0,161090.0,655038.0,caregiver amount
