,tax_year,Loss and nil (number),Loss and nil(amount),"1 - 10,000 (number)","1 - 10,000 (amount)","10,000 - 15,000 (number)","10,000 - 15,000 (amount)","15,000 - 20,000 (number)","15,000 - 20,000 (amount)","20,000 - 25,000 (number)","20,000 - 25,000 (amount)","25,000 - 30,000 (number)","25,000 - 30,000 (amount)","30,000 - 35,000 (number)","30,000 - 35,000 (amount)","35,000 - 40,000 (number)","35,000 - 40,000 (amount)","30,000 - 40,000 (number)","30,000 - 40,000 (amount)","40,000 - 45,000 (number)","40,000 - 45,000 (amount)","45,000 - 50,000 (number)","45,000 - 50,000 (amount)","40,000 - 50,000 (number)","40,000 - 50,000 (amount)","50,000 - 60,000 (number)","50,000 - 60,000 (amount)","60,000 - 70,000 (number)","60,000 - 70,000 (amount)","70,000 - 80,000 (number)","70,000 - 80,000 (amount)","80,000 - 90,000 (number)","80,000 - 90,000 (amount)","90,000 - 100,000 (number)","90,000 - 100,000 (amount)","50,000 - 100,000 (number)","50,000 - 100,000 (amount)","100,000 - 150,000 (number)","100,000 - 150,000 (amount)","150,000 - 250,000 (number)","150,000 - 250,000 (amount)","250,000 and over (number)","250,000 and over (amount)","50,000 and over (number)","50,000 and over(amount)",Grand Total (number),Grand total (amount),item
15,2008.0,3300.0,28174.0,88920.0,103747.0,73290.0,123549.0,82990.0,111089.0,86760.0,133195.0,73570.0,184206.0,84330.0,196601.0,97050.0,225277.0,181380.0,421878.0,77460.0,193153.0,75070.0,228060.0,152530.0,421212.0,128590.0,464442.0,112990.0,492433.0,89390.0,488546.0,71540.0,428674.0,53630.0,392507.0,456130.0,2266602.0,134800.0,1528608.0,74790.0,1742060.0,59930.0,7759643.0,725660.0,13296912.0,1468400.0,14823963.0,Taxable Capital Gains
16,2008.0,7830.0,25610.0,127140.0,219526.0,101980.0,298174.0,114430.0,385040.0,110680.0,438115.0,120950.0,440851.0,142140.0,544850.0,155560.0,624626.0,297700.0,1169475.0,142950.0,552437.0,126410.0,491684.0,269360.0,1044121.0,208480.0,920114.0,161210.0,817715.0,110440.0,636518.0,80050.0,437612.0,54140.0,407895.0,614320.0,3219854.0,98240.0,960637.0,30000.0,524884.0,10600.0,596297.0,753160.0,5301672.0,1903220.0,9322584.0,Registered Retirement Savings Plan Income
17,2008.0,55640.0,-1664542.0,337390.0,1002694.0,243200.0,1607243.0,196730.0,1707556.0,149510.0,1603212.0,125920.0,1503321.0,112280.0,1502560.0,101040.0,1376271.0,213320.0,2878831.0,89460.0,1184402.0,71430.0,1029185.0,160890.0,2213587.0,112880.0,1729761.0,81550.0,1366248.0,59870.0,1092032.0,43180.0,846280.0,29960.0,720193.0,327450.0,5754514.0,60660.0,2015218.0,25150.0,1337729.0,15580.0,1777804.0,428840.0,10885263.0,1911430.0,21737166.0,Net Business Income
18,2008.0,6030.0,-79160.0,33320.0,41257.0,22370.0,105982.0,19410.0,161950.0,15840.0,168946.0,13110.0,163973.0,12960.0,176078.0,13870.0,230688.0,26830.0,406766.0,10130.0,166491.0,12100.0,172153.0,22220.0,338643.0,19560.0,403662.0,20120.0,496546.0,18160.0,501347.0,14410.0,448721.0,12460.0,455282.0,84700.0,2305558.0,35490.0,2177683.0,33590.0,4369141.0,30310.0,10261936.0,184090.0,19114318.0,343230.0,20422675.0,Net Professional Income
19,2008.0,4880.0,-70027.0,24430.0,66186.0,17700.0,92951.0,16010.0,126061.0,16340.0,157066.0,12520.0,114209.0,11310.0,137243.0,9510.0,133235.0,20820.0,270478.0,7790.0,113195.0,7050.0,116169.0,14840.0,229364.0,12480.0,248428.0,8580.0,244141.0,8120.0,246331.0,5050.0,208450.0,4170.0,207796.0,38390.0,1155145.0,9830.0,534661.0,5260.0,487447.0,2210.0,416630.0,55690.0,2593883.0,183220.0,3580171.0,Net Commission Income
20,2008.0,15350.0,-345511.0,46120.0,-89179.0,31650.0,33337.0,34400.0,51389.0,26230.0,124955.0,22640.0,80130.0,24830.0,67578.0,24590.0,184198.0,49420.0,251776.0,19230.0,60440.0,15920.0,115593.0,35150.0,176033.0,24400.0,154657.0,18980.0,144879.0,13460.0,143371.0,11570.0,138263.0,8420.0,80156.0,76840.0,661325.0,18030.0,233209.0,9020.0,217604.0,6000.0,220895.0,109900.0,1333033.0,370860.0,1615963.0,Net Farming Income
21,2008.0,330.0,-4568.0,3920.0,-11282.0,4830.0,-7130.0,3790.0,10665.0,3480.0,22299.0,4170.0,35242.0,2970.0,32809.0,2220.0,40253.0,5190.0,73062.0,1540.0,30436.0,1700.0,26613.0,3250.0,57048.0,2170.0,49044.0,1030.0,26617.0,740.0,26461.0,670.0,16946.0,260.0,5713.0,4870.0,124780.0,570.0,29988.0,180.0,20852.0,90.0,12073.0,5710.0,187693.0,34680.0,363029.0,Net Fishing Income
22,2008.0,2700.0,16505.0,639270.0,3052127.0,1079490.0,8074568.0,932270.0,4762908.0,367360.0,1849797.0,154250.0,1002407.0,111140.0,798520.0,83220.0,632306.0,194360.0,1430826.0,67260.0,521986.0,45960.0,390619.0,113220.0,912605.0,70250.0,568870.0,43390.0,328307.0,24530.0,221043.0,13680.0,98762.0,7350.0,65079.0,159200.0,1282060.0,12990.0,199462.0,2600.0,65968.0,1070.0,27251.0,175850.0,1574740.0,3658760.0,22676484.0,Tax Exempt Income
23,2008.0,18560.0,-78450.0,476570.0,999020.0,355020.0,1200676.0,410200.0,1685368.0,350410.0,1668260.0,302000.0,1623011.0,338920.0,1921494.0,359040.0,2372270.0,697960.0,4293764.0,258160.0,1204154.0,242680.0,1211147.0,500830.0,2415301.0,370480.0,1615409.0,300930.0,1671696.0,235210.0,1247259.0,186880.0,978662.0,125780.0,697079.0,1219270.0,6210105.0,284420.0,2394679.0,140730.0,1872115.0,104040.0,4621681.0,1748450.0,15098581.0,4860000.0,28905531.0,Other Income
24,2008.0,89770.0,-1680514.0,3811740.0,19657354.0,2597000.0,32468401.0,2443640.0,42665747.0,1820630.0,40733471.0,1547270.0,42508414.0,1579550.0,51253466.0,1515940.0,56822088.0,3095480.0,108075554.0,1291870.0,54757997.0,1090480.0,51712213.0,2382350.0,106470210.0,1720040.0,94083547.0,1271810.0,82377603.0,947470.0,70766197.0,693330.0,58714735.0,452950.0,42887871.0,5085600.0,348829953.0,889780.0,105600140.0,338620.0,62774951.0,188030.0,113235168.0,6502020.0,630440211.0,24289910.0,1021338848.0,Total Income Assessed
25,2008.0,1460.0,1894.0,62750.0,30250.0,66760.0,30827.0,105530.0,63927.0,139260.0,104583.0,191400.0,190857.0,285400.0,354396.0,338450.0,529482.0,623850.0,883878.0,362910.0,705913.0,355470.0,800557.0,718380.0,1506470.0,644030.0,1772894.0,540710.0,1876679.0,426450.0,1793953.0,338360.0,1731466.0,199460.0,1056223.0,2149010.0,8231216.0,319710.0,1862273.0,81940.0,546198.0,26660.0,233193.0,2577330.0,10872880.0,4486720.0,13685566.0,Registered Pension Plan Contributions
26,2008.0,5770.0,21758.0,65560.0,90020.0,98060.0,119235.0,181540.0,291374.0,255470.0,480416.0,319410.0,665655.0,395330.0,875163.0,459920.0,1198782.0,855250.0,2073945.0,471410.0,1583106.0,442870.0,1472250.0,914280.0,3055356.0,788480.0,3223711.0,631110.0,2825103.0,526630.0,2797198.0,413740.0,2487478.0,283640.0,2063650.0,2643610.0,13397140.0,595620.0,5869995.0,229510.0,3348977.0,126240.0,2332071.0,3594990.0,24948183.0,6290320.0,31745939.0,Registered Retirement Savings Plan Contributions
27,2008.0,150.0,1628.0,1470.0,2143.0,3240.0,3820.0,17380.0,36537.0,61080.0,185543.0,72850.0,308061.0,92960.0,515033.0,107850.0,662334.0,200810.0,1177367.0,93850.0,745925.0,85250.0,859905.0,179100.0,1605829.0,126950.0,1573987.0,89570.0,1220169.0,59940.0,828525.0,39840.0,573046.0,26260.0,432411.0,342560.0,4628137.0,52170.0,1002635.0,22350.0,443318.0,9990.0,226001.0,427070.0,6300091.0,963140.0,9621021.0,Deduction for elected split-pension amount
28,2008.0,6760.0,1804.0,340580.0,45041.0,237750.0,43922.0,255280.0,56926.0,270900.0,77051.0,326120.0,111239.0,376830.0,154763.0,414000.0,199487.0,790830.0,354250.0,418520.0,231549.0,380580.0,243590.0,799100.0,475139.0,678470.0,501051.0,546360.0,471574.0,431600.0,414921.0,331000.0,328487.0,191160.0,195278.0,2178580.0,1911311.0,296190.0,311791.0,74960.0,80644.0,24690.0,23508.0,2574420.0,2327254.0,5601730.0,3492626.0,Union and Professional Dues
29,2008.0,2130.0,3344.0,86270.0,94951.0,77170.0,150032.0,88500.0,184230.0,101820.0,259456.0,111570.0,319497.0,118030.0,364316.0,104530.0,335205.0,222560.0,699521.0,90590.0,317252.0,77890.0,292255.0,168480.0,609506.0,112440.0,448237.0,71360.0,298357.0,54270.0,245387.0,35940.0,169640.0,21550.0,101728.0,295560.0,1263349.0,33220.0,174810.0,10590.0,59921.0,4350.0,26073.0,343710.0,1524152.0,1202200.0,3844691.0,Child Care Expenses
30,2008.0,6870.0,18553.0,79710.0,63889.0,78970.0,72190.0,149800.0,139900.0,157230.0,119036.0,139780.0,108771.0,171140.0,137989.0,180890.0,172443.0,352040.0,310433.0,162400.0,180971.0,152640.0,162042.0,315040.0,343013.0,252550.0,299902.0,211090.0,289341.0,177980.0,278297.0,141270.0,260010.0,102770.0,203674.0,885660.0,1331225.0,248780.0,631123.0,126890.0,548012.0,101720.0,1453633.0,1363050.0,3963993.0,2642480.0,5139777.0,Carrying Charges & Interest Expenses
31,2008.0,1690.0,1669.0,188230.0,30679.0,210530.0,68682.0,164920.0,82699.0,131880.0,86697.0,106360.0,83678.0,95830.0,83222.0,87870.0,85553.0,183700.0,168775.0,68540.0,72111.0,52390.0,61222.0,120930.0,133333.0,69380.0,93245.0,46060.0,66507.0,32050.0,50275.0,23350.0,36817.0,17200.0,28620.0,188050.0,275464.0,45180.0,77630.0,34880.0,64266.0,27680.0,52037.0,295790.0,469396.0,1404040.0,1125608.0,CPP or QPP contributions on self-employed earnings
32,2008.0,1040.0,4035.0,9750.0,16803.0,10920.0,22577.0,22230.0,53128.0,27140.0,72294.0,35880.0,102426.0,45760.0,144251.0,53990.0,175447.0,99750.0,319697.0,53100.0,188560.0,55640.0,207058.0,108750.0,395619.0,105700.0,437665.0,83700.0,388067.0,69350.0,360538.0,56780.0,291953.0,41280.0,227987.0,356810.0,1706211.0,97680.0,692331.0,43080.0,465874.0,21500.0,381080.0,519070.0,3245496.0,834530.0,4232076.0,Other Employment Expenses
33,2008.0,8060.0,9369.0,142020.0,96855.0,136950.0,120586.0,154540.0,96228.0,131250.0,157959.0,118190.0,179504.0,118300.0,213641.0,106920.0,231200.0,225210.0,444841.0,87080.0,193666.0,76210.0,211649.0,163290.0,405315.0,115170.0,384889.0,86110.0,300255.0,62240.0,322904.0,45140.0,244150.0,32560.0,227565.0,341220.0,1479762.0,80910.0,660054.0,52570.0,708841.0,45630.0,1766075.0,520330.0,4614733.0,1599850.0,6125389.0,Other Deductions (from Total Income)
34,2008.0,0.0,0.0,0.0,0.0,230.0,1462.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,507.0,220.0,262.0,420.0,769.0,30.0,74.0,0.0,0.0,30.0,82.0,39000.0,25192.0,77220.0,62498.0,86160.0,102694.0,61450.0,114690.0,40380.0,106538.0,304210.0,411613.0,81500.0,343509.0,36920.0,199967.0,24890.0,137881.0,447510.0,1092970.0,448190.0,1095295.0,Social Benefits Repayment
35,2008.0,28560.0,64055.0,789200.0,470632.0,680640.0,633333.0,801310.0,1004954.0,868110.0,1543037.0,901950.0,2069692.0,1022120.0,2843281.0,1073020.0,3590195.0,2095140.0,6433477.0,991530.0,4219126.0,882210.0,4310535.0,1873740.0,8529661.0,1472550.0,8760773.0,1138850.0,7798550.0,880410.0,7194693.0,654620.0,6237736.0,425930.0,4643675.0,4572360.0,34635427.0,834110.0,11626150.0,318110.0,6466018.0,177100.0,6631553.0,5901670.0,59359148.0,13940310.0,80107988.0,Total Deductions
36,2008.0,0.0,0.0,3782730.0,19274242.0,2593690.0,31847198.0,2441660.0,41669929.0,1819850.0,39225347.0,1545740.0,40455786.0,1577700.0,48435401.0,1514220.0,53267899.0,3091920.0,101703301.0,1290610.0,50734799.0,1089850.0,47424809.0,2380460.0,98159607.0,1718940.0,85478419.0,1271660.0,74587924.0,947070.0,63593179.0,693220.0,52487177.0,452910.0,38246524.0,5083800.0,314393223.0,889490.0,93997852.0,338570.0,56309093.0,187930.0,106626481.0,6499790.0,571326649.0,24155840.0,943662060.0,Net Income
37,2008.0,0.0,0.0,810.0,733.0,2630.0,30615.0,1140.0,2788.0,2610.0,10119.0,1910.0,11811.0,2630.0,20606.0,2720.0,18435.0,5350.0,39041.0,2730.0,26103.0,1720.0,16224.0,4460.0,42328.0,4610.0,79375.0,5120.0,107739.0,3100.0,77861.0,3440.0,120439.0,1860.0,54505.0,18130.0,439919.0,8170.0,456599.0,7450.0,732545.0,10740.0,2241818.0,44490.0,3870882.0,63380.0,4008316.0,Capital Gains Deduction
38,2008.0,1030.0,2257.0,6150.0,23652.0,11890.0,30182.0,14860.0,41506.0,16060.0,54655.0,12690.0,33008.0,16080.0,40081.0,19740.0,39743.0,35820.0,79824.0,12670.0,33766.0,13470.0,35308.0,26140.0,69073.0,24500.0,62771.0,22420.0,62278.0,15920.0,64937.0,13190.0,41421.0,13400.0,34500.0,89420.0,265908.0,30900.0,121848.0,17630.0,119282.0,14380.0,270954.0,152330.0,777991.0,276960.0,1112147.0,Losses from Other Years
39,2008.0,3150.0,17185.0,651320.0,3083173.0,1095650.0,8192532.0,948750.0,4939528.0,395890.0,1999138.0,185830.0,1146075.0,144940.0,971744.0,107500.0,714096.0,252440.0,1685840.0,88880.0,668271.0,65050.0,465271.0,153930.0,1133542.0,104310.0,849196.0,75320.0,524829.0,50790.0,381849.0,35890.0,205705.0,25560.0,151539.0,291860.0,2113118.0,56960.0,511805.0,27570.0,373528.0,17360.0,2562129.0,393750.0,5560581.0,4080690.0,27757592.0,Additional Deductions (from Net Income)
40,2008.0,4090.0,19442.0,656930.0,3107557.0,1108760.0,8253328.0,965360.0,5003435.0,411810.0,2063912.0,198570.0,1191581.0,162400.0,1058840.0,128830.0,772273.0,291230.0,1831114.0,103380.0,728140.0,79340.0,520211.0,182710.0,1248351.0,130440.0,991343.0,100660.0,700020.0,68120.0,526220.0,51590.0,367564.0,40050.0,244594.0,390860.0,2829741.0,93380.0,1093140.0,50180.0,1227955.0,39060.0,5087224.0,573470.0,10238061.0,4392920.0,32956781.0,Total Deductions from Net Income
41,2008.0,0.0,0.0,3493150.0,16200244.0,2355640.0,23633960.0,2403630.0,36671496.0,1803610.0,37164506.0,1538930.0,39264994.0,1572220.0,47377155.0,1512630.0,52497854.0,3084850.0,99875010.0,1287990.0,50007478.0,1089480.0,46904671.0,2377470.0,96912149.0,1715970.0,84487213.0,1271540.0,73888103.0,946710.0,63071501.0,693190.0,52120280.0,452880.0,38000835.0,5080290.0,311567932.0,889000.0,92910296.0,338230.0,55096679.0,187780.0,101551616.0,6495290.0,561126523.0,23552560.0,910848883.0,Taxable Income Assessed
42,2008.0,34440.0,178771.0,236910.0,1221756.0,674150.0,3554777.0,962090.0,5074919.0,525950.0,2774111.0,342870.0,1808097.0,346990.0,1791332.0,300530.0,1387367.0,647530.0,3178699.0,204820.0,844764.0,166810.0,589617.0,371620.0,1434381.0,220840.0,597398.0,148310.0,220630.0,42690.0,66889.0,16570.0,20828.0,7410.0,7512.0,435810.0,913256.0,5650.0,6054.0,670.0,1947.0,330.0,913.0,442450.0,922170.0,4238010.0,20147682.0,Age Amount
43,2008.0,746150.0,7626138.0,3799370.0,39400839.0,2593760.0,27758905.0,2441410.0,26431817.0,1819340.0,20038302.0,1546400.0,17027868.0,1578740.0,17315864.0,1515220.0,16609597.0,3093950.0,33925461.0,1291570.0,14221604.0,1089840.0,12057446.0,2381410.0,26279050.0,1718980.0,19176928.0,1270990.0,14275501.0,946660.0,10790436.0,692970.0,8020095.0,452510.0,5319890.0,5082100.0,57582850.0,888260.0,10503534.0,337620.0,4057146.0,187000.0,2262025.0,6494980.0,74405555.0,24916780.0,272893934.0,Other Federal Non-Refundable Tax Credits
44,2008.0,19240.0,15999.0,1199720.0,204061.0,1161070.0,429577.0,1174010.0,679048.0,1109020.0,882608.0,1074470.0,1092541.0,1103510.0,1395615.0,1093530.0,1644367.0,2197040.0,3039982.0,1000770.0,1743735.0,849160.0,1606162.0,1849930.0,3349896.0,1407720.0,2745094.0,1057120.0,2089803.0,817350.0,1631545.0,615140.0,1232963.0,402890.0,808502.0,4300220.0,8507907.0,781790.0,1567095.0,287150.0,574582.0,150940.0,301145.0,5520100.0,10950729.0,15304610.0,20644441.0,CPP or QPP Contributions
45,2008.0,35860.0,12382.0,1475330.0,145283.0,1041370.0,179519.0,1058530.0,251554.0,1007640.0,312155.0,994880.0,378179.0,1042150.0,476711.0,1026110.0,552734.0,2068260.0,1029445.0,949110.0,576166.0,807280.0,507715.0,1756390.0,1083882.0,1333450.0,857394.0,999310.0,654787.0,764690.0,507317.0,575270.0,387001.0,368390.0,247982.0,4041100.0,2654481.0,676210.0,456031.0,213870.0,143823.0,89090.0,58834.0,5020270.0,3313169.0,14458530.0,6705567.0,Employment Insurance Premiums
46,2008.0,5430.0,573.0,402310.0,10646.0,311040.0,14798.0,332430.0,21760.0,305620.0,26060.0,308010.0,32108.0,319870.0,40984.0,312750.0,46248.0,632630.0,87232.0,262120.0,44423.0,211010.0,40002.0,473130.0,84425.0,347290.0,77028.0,242620.0,60729.0,171730.0,44352.0,109790.0,28388.0,73410.0,19123.0,944840.0,229619.0,130650.0,34294.0,48330.0,12677.0,26190.0,6872.0,1150010.0,283462.0,3920610.0,561064.0,Provincial Parental Insurance Plan
47,2008.0,29370.0,21465.0,2059690.0,1951404.0,1204510.0,1190762.0,1200710.0,1189320.0,1142190.0,1126215.0,1105160.0,1097118.0,1179010.0,1154682.0,1161280.0,1140638.0,2340290.0,2295320.0,1067270.0,1051610.0,901710.0,891037.0,1968990.0,1942647.0,1477520.0,1467817.0,1103950.0,1105122.0,843660.0,847471.0,628320.0,633358.0,410770.0,414308.0,4464210.0,4468076.0,791650.0,797572.0,282790.0,284233.0,147640.0,148006.0,5686280.0,5697887.0,16737180.0,16512137.0,Canada Employment Amount
48,2008.0,12540.0,5313.0,156550.0,61486.0,127070.0,57845.0,124760.0,73953.0,116430.0,76066.0,98400.0,68936.0,101410.0,76263.0,100330.0,76956.0,201740.0,153219.0,86980.0,71688.0,78380.0,67942.0,165360.0,139630.0,126700.0,105243.0,92250.0,77892.0,68080.0,59313.0,48220.0,42593.0,36480.0,33915.0,371720.0,318956.0,68060.0,62588.0,22390.0,20279.0,8030.0,7359.0,470200.0,409183.0,1473050.0,1045632.0,Public Transit Passes Amount
